time,hs,dhw,cs,el
2020-01-04 05:00:00,2069.9350000000013,4137.086999999997,0.0,5556.893999999998
2020-01-04 06:00:00,38325.328000000045,9982.126000000027,0.0,16941.539000000008
2020-01-04 07:00:00,55495.40900000005,8560.930000000011,0.0,7117.451999999995
2020-01-04 08:00:00,55562.22100000007,7525.285000000014,0.0,7453.707999999993
2020-01-04 09:00:00,51808.66000000002,6322.915000000005,0.0,8340.441000000003
2020-01-04 10:00:00,49249.018999999964,5777.845000000017,0.0,9605.386999999999
2020-01-04 11:00:00,46411.164999999986,5220.379999999997,0.0,8051.019000000003
2020-01-04 12:00:00,33728.927,6625.271000000006,0.0,18765.156999999992
2020-01-04 13:00:00,42037.77700000007,6473.8909999999905,0.0,9220.51399999998
2020-01-04 14:00:00,43438.95899999998,4581.497000000007,0.0,9604.57099999999
2020-01-04 15:00:00,42682.50799999992,4107.951999999998,0.0,8364.424999999997
2020-01-04 16:00:00,42694.540000000015,4161.443999999993,0.0,7340.422999999982
2020-01-04 17:00:00,40472.562000000005,6033.893000000007,0.0,6950.382000000004
2020-01-04 18:00:00,26736.836999999956,8205.605000000032,0.0,16900.86000000003
2020-01-04 19:00:00,23942.324999999953,8300.049999999987,0.0,20545.092999999997
2020-01-04 20:00:00,34262.94099999999,6623.365000000003,0.0,5911.918000000001
2020-01-04 21:00:00,1170.886,4958.273999999997,0.0,5666.3570000000045
2020-01-04 22:00:00,1029.6920000000007,3142.2849999999944,0.0,5386.948999999995
2020-01-04 23:00:00,1152.7450000000001,2439.0080000000025,0.0,3493.915999999999
2020-01-05 00:00:00,1687.2200000000003,1615.5330000000024,0.0,3478.712999999994
2020-01-05 01:00:00,2348.780000000001,1557.6320000000003,0.0,3480.891999999994
2020-01-05 02:00:00,3288.282000000004,2542.338000000002,0.0,3498.965999999995
2020-01-05 03:00:00,4494.924999999995,2546.517999999999,0.0,3514.7969999999973
2020-01-05 04:00:00,5680.3619999999955,1922.4960000000003,0.0,3523.536999999998
2020-01-05 05:00:00,6831.288999999989,4160.332999999999,0.0,5615.248999999999
2020-01-05 06:00:00,48748.18600000001,10022.880000000012,0.0,16941.71500000001
2020-01-05 07:00:00,64347.82100000002,8595.393000000011,0.0,7117.451999999995
2020-01-05 08:00:00,64189.22999999997,7553.008000000009,0.0,7453.707999999993
2020-01-05 09:00:00,62882.9969999999,6355.462999999988,0.0,8340.441000000003
2020-01-05 10:00:00,60254.157,5803.4320000000125,0.0,9605.386999999999
2020-01-05 11:00:00,56791.942000000054,5240.02400000001,0.0,8051.7580000000025
2020-01-05 12:00:00,43616.272999999936,6647.088999999988,0.0,18768.842999999986
2020-01-05 13:00:00,51690.33700000008,6493.958999999987,0.0,9220.51399999998
2020-01-05 14:00:00,52901.90699999999,4596.263999999998,0.0,9604.652999999991
2020-01-05 15:00:00,51197.04900000005,4120.809999999994,0.0,8364.643999999998
2020-01-05 16:00:00,50287.03100000004,4174.303999999998,0.0,7340.724999999982
2020-01-05 17:00:00,47374.10500000002,6050.2089999999935,0.0,6950.418000000004
2020-01-05 18:00:00,33179.68799999997,8224.266,0.0,16904.75600000003
2020-01-05 19:00:00,30115.443000000032,8320.037999999995,0.0,20558.975
2020-01-05 20:00:00,40182.31000000002,6637.712000000002,0.0,5911.918000000001
2020-01-05 21:00:00,1957.0130000000006,4974.541999999996,0.0,5681.201000000002
2020-01-05 22:00:00,1901.724000000002,3151.976000000001,0.0,5405.085999999995
2020-01-05 23:00:00,2457.6780000000017,2447.444000000001,0.0,3521.6079999999956
2020-01-06 00:00:00,3565.014000000001,1623.094000000004,0.0,3513.861999999993
2020-01-06 01:00:00,4880.157999999987,1566.2989999999993,0.0,3518.202999999996
2020-01-06 02:00:00,6391.606999999997,2559.2950000000083,0.0,3528.234999999998
2020-01-06 03:00:00,7969.465000000008,2562.4260000000004,0.0,3536.1759999999977
2020-01-06 04:00:00,9560.836999999989,1933.5920000000008,0.0,3543.7400000000002
2020-01-06 05:00:00,10995.865999999975,4170.859999999999,0.0,5634.065000000005
2020-01-06 06:00:00,55453.39700000009,10044.572999999984,0.0,16941.71500000001
2020-01-06 07:00:00,71560.38800000004,8614.751000000004,0.0,7117.487999999995
2020-01-06 08:00:00,71386.89399999993,7569.865999999993,0.0,7453.743999999993
2020-01-06 09:00:00,69296.31699999994,6368.366000000012,0.0,8340.477000000003
2020-01-06 10:00:00,66402.22400000015,5817.069,0.0,9605.422999999999
2020-01-06 11:00:00,61430.79999999993,5249.5329999999985,0.0,8051.794000000003
2020-01-06 12:00:00,46677.08300000012,6652.546000000013,0.0,18768.878999999986
2020-01-06 13:00:00,53918.531999999985,6495.718000000001,0.0,9220.54999999998
2020-01-06 14:00:00,54920.35599999992,4596.963,0.0,9604.652999999991
2020-01-06 15:00:00,53134.81000000007,4120.829999999994,0.0,8364.643999999998
2020-01-06 16:00:00,52218.48200000004,4173.721000000003,0.0,7340.422999999982
2020-01-06 17:00:00,49431.55299999994,6050.239999999994,0.0,6950.418000000004
2020-01-06 18:00:00,35031.67599999998,8224.313999999998,0.0,16904.192000000032
2020-01-06 19:00:00,31869.757999999987,8320.093999999996,0.0,20559.467
2020-01-06 20:00:00,41856.278999999995,6638.571999999985,0.0,5911.918000000001
2020-01-06 21:00:00,2194.753,4976.406999999998,0.0,5685.804000000003
2020-01-06 22:00:00,2291.8370000000023,3154.2719999999986,0.0,5412.748999999995
2020-01-06 23:00:00,3025.3009999999963,2448.935999999999,0.0,3533.3209999999967
2020-01-07 00:00:00,4335.437999999996,1624.373000000002,0.0,3524.388999999993
2020-01-07 01:00:00,5847.367,1568.197999999999,0.0,3526.6749999999965
2020-01-07 02:00:00,7268.699999999994,2562.189999999999,0.0,3534.8989999999976
2020-01-07 03:00:00,8801.512,2564.2149999999983,0.0,3542.001999999999
2020-01-07 04:00:00,10302.848000000016,1934.6850000000004,0.0,3547.6310000000003
2020-01-07 05:00:00,11572.272000000008,4171.087,0.0,5635.906000000005
2020-01-07 06:00:00,56056.85300000006,10043.38999999999,0.0,16941.71500000001
2020-01-07 07:00:00,72011.779,8613.676999999992,0.0,7117.487999999995
2020-01-07 08:00:00,71540.64600000012,7567.932999999992,0.0,7453.743999999993
2020-01-07 09:00:00,69554.73400000008,6366.65700000003,0.0,8340.477000000003
2020-01-07 10:00:00,66752.49200000004,5815.4790000000075,0.0,9605.422999999999
2020-01-07 11:00:00,62091.890000000014,5248.818999999999,0.0,8051.794000000003
2020-01-07 12:00:00,47262.256999999976,6651.665000000016,0.0,18768.878999999986
2020-01-07 13:00:00,54647.427000000054,6495.741000000002,0.0,9220.54999999998
2020-01-07 14:00:00,55341.50199999996,4596.299999999998,0.0,9604.652999999991
2020-01-07 15:00:00,52950.54399999999,4118.386000000001,0.0,8364.643999999998
2020-01-07 16:00:00,52208.89100000005,4172.542000000007,0.0,7340.422999999982
2020-01-07 17:00:00,49036.747000000025,6047.776999999995,0.0,6950.418000000004
2020-01-07 18:00:00,34708.718999999975,8222.291999999996,0.0,16904.192000000032
2020-01-07 19:00:00,31478.473000000038,8318.019999999995,0.0,20559.238
2020-01-07 20:00:00,41281.02000000002,6636.076999999999,0.0,5911.918000000001
2020-01-07 21:00:00,1991.183999999998,4973.169000000002,0.0,5683.074000000004
2020-01-07 22:00:00,2013.7599999999998,3151.994000000005,0.0,5407.802999999995
2020-01-07 23:00:00,2559.0180000000014,2446.9139999999943,0.0,3524.5159999999964
2020-01-08 00:00:00,3317.0539999999983,1567.3589999999997,0.0,3509.499999999994
2020-01-08 01:00:00,4676.590999999995,1614.2260000000012,0.0,3513.2239999999974
2020-01-08 02:00:00,6079.9099999999935,1498.1200000000001,0.0,3523.5529999999953
2020-01-08 03:00:00,7535.513999999981,2014.234999999997,0.0,3530.780999999999
2020-01-08 04:00:00,9067.230999999992,2017.7559999999996,0.0,3537.6160000000013
2020-01-08 05:00:00,9731.705000000018,1727.7800000000034,0.0,5354.3600000000015
2020-01-08 06:00:00,53505.004000000015,3159.4859999999985,0.0,16307.923000000023
2020-01-08 07:00:00,60174.67999999998,5160.920000000001,0.0,5622.561000000004
2020-01-08 08:00:00,60558.45300000003,8097.169000000019,0.0,3934.286000000003
2020-01-08 09:00:00,58822.40199999998,8092.920999999992,0.0,3935.116000000005
2020-01-08 10:00:00,56946.85999999996,7351.206999999998,0.0,3944.259999999999
2020-01-08 11:00:00,54972.150999999954,7759.867000000016,0.0,3756.26
2020-01-08 12:00:00,41959.75200000004,7499.889000000003,0.0,16432.17500000004
2020-01-08 13:00:00,49806.898000000074,6363.151999999997,0.0,5539.412000000003
2020-01-08 14:00:00,50958.99700000004,5307.762000000002,0.0,3782.108999999999
2020-01-08 15:00:00,50076.34400000001,4344.131000000002,0.0,3779.6059999999984
2020-01-08 16:00:00,49430.39900000015,5224.938999999994,0.0,3699.208999999998
2020-01-08 17:00:00,46518.601999999955,6412.979999999991,0.0,5450.499000000007
2020-01-08 18:00:00,37422.34999999998,8839.743000000004,0.0,16393.90900000003
2020-01-08 19:00:00,34111.734999999964,7107.455999999998,0.0,20084.835000000014
2020-01-08 20:00:00,44023.72900000001,4307.358999999995,0.0,5443.9060000000045
2020-01-08 21:00:00,2047.412999999997,4172.203000000005,0.0,5231.580000000001
2020-01-08 22:00:00,2844.372,3570.0550000000003,0.0,5226.748999999998
2020-01-08 23:00:00,4104.042000000009,2329.120000000003,0.0,3366.7559999999953
2020-01-09 00:00:00,5712.593999999994,1738.3140000000012,0.0,3361.276999999998
2020-01-09 01:00:00,7376.652000000005,1569.365999999999,0.0,3359.444
2020-01-09 02:00:00,9056.84800000002,1508.8249999999996,0.0,3367.441999999999
2020-01-09 03:00:00,10827.788000000017,1943.7229999999997,0.0,3372.015000000003
2020-01-09 04:00:00,12510.817000000006,1947.0450000000014,0.0,3374.8600000000033
2020-01-09 05:00:00,13140.958,1512.493,0.0,5189.5570000000025
2020-01-09 06:00:00,58117.743000000075,2352.4760000000038,0.0,16137.508
2020-01-09 07:00:00,63951.276,4304.898000000003,0.0,5289.243000000005
2020-01-09 08:00:00,64076.53000000002,6525.4410000000025,0.0,3540.4959999999955
2020-01-09 09:00:00,62428.28500000003,8516.229000000021,0.0,3499.2150000000033
2020-01-09 10:00:00,60780.319999999985,9339.203999999989,0.0,3509.229000000007
2020-01-09 11:00:00,59282.945,9711.658000000003,0.0,3507.5310000000095
2020-01-09 12:00:00,47234.05900000004,8088.573000000016,0.0,16160.68400000003
2020-01-09 13:00:00,53535.82700000006,7336.106000000001,0.0,5299.101000000008
2020-01-09 14:00:00,54227.66399999997,5970.0199999999995,0.0,3507.343999999998
2020-01-09 15:00:00,53368.585000000094,5338.541000000001,0.0,3505.091999999998
2020-01-09 16:00:00,52495.64200000008,3324.059000000004,0.0,3466.1380000000004
2020-01-09 17:00:00,49639.071999999935,5487.987000000005,0.0,5269.19300000001
2020-01-09 18:00:00,40370.373999999974,7151.565999999993,0.0,16161.00700000002
2020-01-09 19:00:00,36890.889999999956,7698.383000000009,0.0,19854.449000000008
2020-01-09 20:00:00,46582.59899999997,4327.325999999995,0.0,5303.346000000003
2020-01-09 21:00:00,2597.7720000000004,4009.1479999999933,0.0,5160.981999999997
2020-01-09 22:00:00,3862.5230000000024,3775.768000000005,0.0,5159.735
2020-01-09 23:00:00,6004.346999999997,2331.7520000000027,0.0,3362.5929999999994
2020-01-10 00:00:00,10696.92299999998,1642.0300000000007,0.0,3567.4799999999977
2020-01-10 01:00:00,12539.87899999999,1579.9579999999976,0.0,3566.979
2020-01-10 02:00:00,14144.07700000001,2584.613999999998,0.0,3571.082000000001
2020-01-10 03:00:00,15768.614000000009,2586.280999999997,0.0,3576.6850000000004
2020-01-10 04:00:00,17211.02200000002,1949.3039999999971,0.0,3579.290000000001
2020-01-10 05:00:00,18447.657999999996,4184.8899999999985,0.0,5666.818000000001
2020-01-10 06:00:00,64575.36899999991,10070.284999999982,0.0,16967.15500000002
2020-01-10 07:00:00,92022.62199999993,8707.009999999993,0.0,7117.487999999995
2020-01-10 08:00:00,90413.21400000011,7588.86999999999,0.0,7453.743999999993
2020-01-10 09:00:00,87885.01399999959,6385.656000000004,0.0,8340.477000000003
2020-01-10 10:00:00,84356.86699999993,5832.376999999993,0.0,9605.422999999999
2020-01-10 11:00:00,79357.785,5267.143000000002,0.0,8051.794000000003
2020-01-10 12:00:00,64296.14799999993,6679.920999999991,0.0,18768.878999999986
2020-01-10 13:00:00,69897.43200000009,6523.769000000003,0.0,9220.54999999998
2020-01-10 14:00:00,69735.66200000001,4613.903999999981,0.0,9604.688999999991
2020-01-10 15:00:00,66673.55999999995,4134.351000000007,0.0,8364.679999999998
2020-01-10 16:00:00,64269.60099999999,4184.280999999997,0.0,7340.760999999982
2020-01-10 17:00:00,60409.94600000008,6064.15400000002,0.0,6950.720000000005
2020-01-10 18:00:00,40716.82500000001,8242.080999999991,0.0,16904.96700000003
2020-01-10 19:00:00,37301.491999999955,8336.975999999993,0.0,20561.581000000002
2020-01-10 20:00:00,46910.8950000001,6651.3829999999925,0.0,5911.918000000001
2020-01-10 21:00:00,3680.5269999999946,4987.979999999999,0.0,5703.932000000003
2020-01-10 22:00:00,4144.041000000003,3162.235999999993,0.0,5439.487999999996
2020-01-10 23:00:00,5499.24000000001,2456.073,0.0,3559.0649999999982
2020-01-11 00:00:00,7165.369999999997,1630.2259999999985,0.0,3543.128999999996
2020-01-11 01:00:00,9000.146000000006,1574.985,0.0,3541.7219999999993
2020-01-11 02:00:00,10740.23800000001,2575.8329999999964,0.0,3548.0759999999987
2020-01-11 03:00:00,12414.939999999993,2577.570999999999,0.0,3550.629999999999
2020-01-11 04:00:00,14100.58699999999,1944.3820000000028,0.0,3553.9279999999994
2020-01-11 05:00:00,15325.137999999999,4180.096000000003,0.0,5641.770000000004
2020-01-11 06:00:00,61309.81300000003,10061.423,0.0,16941.71500000001
2020-01-11 07:00:00,81831.85299999984,8630.06299999999,0.0,7117.487999999995
2020-01-11 08:00:00,81093.7519999999,7582.960999999993,0.0,7453.743999999993
2020-01-11 09:00:00,78206.70400000011,6378.807000000003,0.0,8340.477000000003
2020-01-11 10:00:00,73540.89700000023,5820.4289999999955,0.0,9605.422999999999
2020-01-11 11:00:00,66808.12200000005,5248.946999999999,0.0,8051.794000000003
2020-01-11 12:00:00,50934.573999999986,6648.1809999999805,0.0,18768.878999999986
2020-01-11 13:00:00,58119.491000000045,6491.5760000000055,0.0,9220.54999999998
2020-01-11 14:00:00,57953.865000000085,4592.384000000009,0.0,9604.688999999991
2020-01-11 15:00:00,55677.875000000065,4116.653000000003,0.0,8364.679999999998
2020-01-11 16:00:00,54814.094,4170.779,0.0,7340.760999999982
2020-01-11 17:00:00,51814.794000000045,6047.908999999994,0.0,6950.720000000005
2020-01-11 18:00:00,35975.943000000036,8223.472999999993,0.0,16904.228000000032
2020-01-11 19:00:00,32808.513999999974,8320.286999999997,0.0,20560.201
2020-01-11 20:00:00,42810.26499999996,6639.56699999999,0.0,5911.918000000001
2020-01-11 21:00:00,2413.109000000001,4979.189000000005,0.0,5688.089000000004
2020-01-11 22:00:00,2601.6090000000017,3157.2320000000004,0.0,5417.225999999993
2020-01-11 23:00:00,3602.198999999995,2453.3250000000044,0.0,3541.342999999997
2020-01-12 00:00:00,5334.164000000004,1629.8689999999979,0.0,3532.463999999995
2020-01-12 01:00:00,7549.445999999999,1577.3099999999995,0.0,3535.769999999998
2020-01-12 02:00:00,9686.485999999992,2582.926,0.0,3544.9099999999994
2020-01-12 03:00:00,11637.250000000016,2585.623999999997,0.0,3550.0549999999985
2020-01-12 04:00:00,13676.552999999976,1951.4239999999995,0.0,3553.7269999999994
2020-01-12 05:00:00,15582.543999999983,4188.944999999997,0.0,5641.770000000004
2020-01-12 06:00:00,61983.307000000015,10081.831999999995,0.0,16941.71500000001
2020-01-12 07:00:00,80673.90899999993,8648.74400000002,0.0,7117.487999999995
2020-01-12 08:00:00,80461.33399999996,7598.781999999986,0.0,7453.743999999993
2020-01-12 09:00:00,79225.5579999999,6397.678000000006,0.0,8340.477000000003
2020-01-12 10:00:00,76879.797,5846.812999999992,0.0,9605.422999999999
2020-01-12 11:00:00,72634.07600000003,5283.1599999999935,0.0,8051.794000000003
2020-01-12 12:00:00,58470.92999999999,6701.717999999992,0.0,18768.878999999986
2020-01-12 13:00:00,67572.98899999997,6548.154000000013,0.0,9220.54999999998
2020-01-12 14:00:00,69940.16299999984,4638.750999999984,0.0,9604.688999999991
2020-01-12 15:00:00,68138.1929999999,4160.074000000002,0.0,8364.679999999998
2020-01-12 16:00:00,67483.626,4213.695999999993,0.0,7340.760999999982
2020-01-12 17:00:00,64021.62199999987,6102.391000000006,0.0,6950.720000000005
2020-01-12 18:00:00,47791.077000000034,8291.808999999992,0.0,16904.96700000003
2020-01-12 19:00:00,44993.3219999999,8387.216000000013,0.0,20562.567
2020-01-12 20:00:00,54888.50200000004,6692.745000000004,0.0,5911.918000000001
2020-01-12 21:00:00,8075.716999999994,5025.19699999999,0.0,5754.797000000004
2020-01-12 22:00:00,9795.90900000001,3189.086999999998,0.0,5480.838999999998
2020-01-12 23:00:00,12177.062000000004,2478.864000000003,0.0,3588.194999999997
2020-01-13 00:00:00,14616.422999999993,1650.904000000001,0.0,3564.519999999995
2020-01-13 01:00:00,16821.159000000014,1598.313000000001,0.0,3555.6529999999975
2020-01-13 02:00:00,18886.514999999996,2621.5030000000042,0.0,3557.800999999998
2020-01-13 03:00:00,20765.21099999997,2623.116999999999,0.0,3559.1479999999983
2020-01-13 04:00:00,22375.177000000018,1975.1479999999988,0.0,3561.100999999999
2020-01-13 05:00:00,23922.005000000026,4209.3460000000105,0.0,5649.3340000000035
2020-01-13 06:00:00,72691.31800000004,10122.704999999989,0.0,16942.33500000001
2020-01-13 07:00:00,92480.46700000003,8684.791000000012,0.0,7117.487999999995
2020-01-13 08:00:00,92463.37500000004,7630.576999999989,0.0,7453.743999999993
2020-01-13 09:00:00,90412.27099999995,6420.031000000013,0.0,8340.997000000003
2020-01-13 10:00:00,85764.66699999983,5858.091999999998,0.0,9605.463
2020-01-13 11:00:00,78462.60000000021,5282.541999999997,0.0,8051.794000000003
2020-01-13 12:00:00,62142.32099999987,6690.032000000018,0.0,18768.878999999986
2020-01-13 13:00:00,69302.05899999995,6529.968999999996,0.0,9220.54999999998
2020-01-13 14:00:00,69609.16600000007,4620.677999999999,0.0,9604.688999999991
2020-01-13 15:00:00,67070.37999999998,4142.394999999993,0.0,8364.679999999998
2020-01-13 16:00:00,65564.23899999997,4195.359999999988,0.0,7340.760999999982
2020-01-13 17:00:00,61926.21600000004,6078.101999999994,0.0,6950.418000000004
2020-01-13 18:00:00,45285.413,8259.840999999979,0.0,16904.96700000003
2020-01-13 19:00:00,41767.162999999964,8354.886000000019,0.0,20562.567
2020-01-13 20:00:00,51338.843,6665.841999999998,0.0,5911.918000000001
2020-01-13 21:00:00,5211.144999999997,5002.208000000003,0.0,5731.316000000006
2020-01-13 22:00:00,6065.524000000001,3171.433999999999,0.0,5462.617999999999
2020-01-13 23:00:00,7925.487000000005,2463.573999999997,0.0,3573.9989999999993
2020-01-14 00:00:00,9876.609999999988,1637.2779999999982,0.0,3555.7339999999963
2020-01-14 01:00:00,11792.708,1582.6310000000012,0.0,3550.5299999999975
2020-01-14 02:00:00,13444.807999999995,2590.095000000002,0.0,3553.149999999999
2020-01-14 03:00:00,15124.711999999989,2591.704000000006,0.0,3554.9109999999982
2020-01-14 04:00:00,16676.474000000013,1953.5709999999997,0.0,3557.3879999999995
2020-01-14 05:00:00,18033.75699999999,4188.894000000002,0.0,5644.910000000003
2020-01-14 06:00:00,64992.52900000007,10078.187000000007,0.0,16941.71500000001
2020-01-14 07:00:00,83126.18799999992,8645.002000000002,0.0,7117.487999999995
2020-01-14 08:00:00,82532.65800000008,7594.976000000028,0.0,7453.743999999993
2020-01-14 09:00:00,81362.52500000001,6392.666000000005,0.0,8340.517000000003
2020-01-14 10:00:00,78619.18099999998,5838.912000000007,0.0,9605.422999999999
2020-01-14 11:00:00,74366.07100000013,5273.845000000005,0.0,8051.794000000003
2020-01-14 12:00:00,60289.94299999993,6689.134000000019,0.0,18768.878999999986
2020-01-14 13:00:00,69034.35999999986,6536.063000000006,0.0,9220.54999999998
2020-01-14 14:00:00,70744.89000000004,4629.419000000006,0.0,9604.688999999991
2020-01-14 15:00:00,68406.99600000004,4151.581000000004,0.0,8364.679999999998
2020-01-14 16:00:00,66882.62699999996,4205.2109999999975,0.0,7340.760999999982
2020-01-14 17:00:00,63312.326000000015,6091.090000000011,0.0,6950.418000000004
2020-01-14 18:00:00,46929.23300000007,8276.418999999978,0.0,16904.96700000003
2020-01-14 19:00:00,43599.48999999998,8371.655000000004,0.0,20562.567
2020-01-14 20:00:00,53228.02800000004,6679.3550000000005,0.0,5911.918000000001
2020-01-14 21:00:00,6504.105000000002,5013.574999999998,0.0,5744.319000000007
2020-01-14 22:00:00,7635.925000000007,3179.396999999993,0.0,5472.286999999998
2020-01-14 23:00:00,9749.713000000002,2470.636999999998,0.0,3581.9509999999987
2020-01-15 00:00:00,11186.153999999999,1587.0979999999975,0.0,3553.558999999997
2020-01-15 01:00:00,13181.961000000034,1633.0990000000004,0.0,3546.7829999999967
2020-01-15 02:00:00,15047.32999999998,1518.4310000000003,0.0,3548.1639999999966
